,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ct__normalizer,param_ct__scaler__n_quantiles,param_model__alpha,param_model__hidden_layer_sizes,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
25,20.520246664683025,2.079782750228391,0.03365755081176758,0.0014021170621949912,passthrough,10,0.1,"(30, 30)","{'ct__normalizer': 'passthrough', 'ct__scaler__n_quantiles': 10, 'model__alpha': 0.1, 'model__hidden_layer_sizes': (30, 30)}",0.9315314550132252,0.9283833501628279,0.9277681537892667,0.9292276529884399,0.0016482808157924729,22
26,29.01309100786845,5.559343699564065,0.034992218017578125,0.0010128627558098572,passthrough,10,0.1,"(50, 50)","{'ct__normalizer': 'passthrough', 'ct__scaler__n_quantiles': 10, 'model__alpha': 0.1, 'model__hidden_layer_sizes': (50, 50)}",0.9352968595059953,0.9359657189569788,0.9294186971937339,0.9335604252189027,0.0029413462356709537,12
27,6.514695882797241,0.0515138728905808,0.019051631291707356,0.0026744270202772734,passthrough,100,0.001,"(10, 10)","{'ct__normalizer': 'passthrough', 'ct__scaler__n_quantiles': 100, 'model__alpha': 0.001, 'model__hidden_layer_sizes': (10, 10)}",0.8852044776649939,0.909781566833483,0.9009394425119933,0.89864182900349,0.010164237924370217,29
28,17.69770868619283,0.8998142164655956,0.03432242075602213,0.0007319170880581492,passthrough,100,0.001,"(30, 30)","{'ct__normalizer': 'passthrough', 'ct__scaler__n_quantiles': 100, 'model__alpha': 0.001, 'model__hidden_layer_sizes': (30, 30)}",0.9314245346827417,0.9255270168741181,0.9220886141518037,0.9263467219028878,0.0038551947889084452,24
29,21.854063510894775,1.2827175642926658,0.03599850336710612,0.0005384265892581551,passthrough,100,0.001,"(50, 50)","{'ct__normalizer': 'passthrough', 'ct__scaler__n_quantiles': 100, 'model__alpha': 0.001, 'model__hidden_layer_sizes': (50, 50)}",0.9365547422543069,0.9361779241114527,0.9315057207941382,0.9347461290532992,0.0022964729830366065,9
30,6.231836001078288,0.037657547919149596,0.017580350240071613,2.5923262326399632e-05,passthrough,100,0.01,"(10, 10)","{'ct__normalizer': 'passthrough', 'ct__scaler__n_quantiles': 100, 'model__alpha': 0.01, 'model__hidden_layer_sizes': (10, 10)}",0.9014885616887709,0.7998571600512878,0.9114098693448132,0.8709185303616239,0.05041095680629032,30
31,16.51744834582011,0.7993483380176036,0.033670663833618164,0.0006771074214438426,passthrough,100,0.01,"(30, 30)","{'ct__normalizer': 'passthrough', 'ct__scaler__n_quantiles': 100, 'model__alpha': 0.01, 'model__hidden_layer_sizes': (30, 30)}",0.9345077181104106,0.9307363558667305,0.9252107335292159,0.9301516025021189,0.0038179342537390712,17
32,26.67876394589742,5.136291409815622,0.059094508488972984,0.016588368056257026,passthrough,100,0.01,"(50, 50)","{'ct__normalizer': 'passthrough', 'ct__scaler__n_quantiles': 100, 'model__alpha': 0.01, 'model__hidden_layer_sizes': (50, 50)}",0.9360645254369537,0.9359762315164318,0.9350541132892499,0.9356982900808785,0.00045692578409405033,7
33,6.752529700597127,0.18580553344421039,0.018036603927612305,2.0774819652738946e-05,passthrough,100,0.1,"(10, 10)","{'ct__normalizer': 'passthrough', 'ct__scaler__n_quantiles': 100, 'model__alpha': 0.1, 'model__hidden_layer_sizes': (10, 10)}",0.8654881033928783,0.8669263071186724,0.850988798046495,0.8611344028526818,0.0071980126957243845,35
34,28.089741786321003,6.4591226774917025,0.03966395060221354,0.004310849000392796,passthrough,100,0.1,"(30, 30)","{'ct__normalizer': 'passthrough', 'ct__scaler__n_quantiles': 100, 'model__alpha': 0.1, 'model__hidden_layer_sizes': (30, 30)}",0.9343284155400614,0.9277968123971471,0.9257396225121672,0.9292882834831252,0.003661530273827466,19
35,42.316169341405235,8.104992453823987,0.04347848892211914,0.007283843900373758,passthrough,100,0.1,"(50, 50)","{'ct__normalizer': 'passthrough', 'ct__scaler__n_quantiles': 100, 'model__alpha': 0.1, 'model__hidden_layer_sizes': (50, 50)}",0.9389940942286744,0.9348363143384555,0.9348971934093171,0.9362425339921489,0.0019458056372169844,4
